DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
9/1/2016,12:51:00,AM,59,60,6,,0,554,1859
9/1/2016,1:51:00,AM,60,65,3,,0,554,1859
9/1/2016,2:51:00,AM,61,56,10,,0,554,1859
9/1/2016,3:51:00,AM,70,34,10,,0,554,1859
9/1/2016,4:51:00,AM,66,45,5,,0,554,1859
9/1/2016,5:51:00,AM,64,48,7,,0,554,1859
9/1/2016,6:51:00,AM,59,64,3,,0,554,1859
9/1/2016,7:51:00,AM,65,56,5,,0,554,1859
9/1/2016,8:51:00,AM,69,53,8,,0,554,1859
9/1/2016,9:51:00,AM,82,23,0,,0,554,1859
9/1/2016,10:51:00,AM,82,26,3,,0,554,1859
9/1/2016,11:51:00,AM,85,21,0,,0,554,1859
9/1/2016,12:51:00,PM,89,18,17,,0,554,1859
9/1/2016,1:51:00,PM,91,14,17,24,0,554,1859
9/1/2016,2:51:00,PM,90,15,15,22,0,554,1859
9/1/2016,3:51:00,PM,88,18,14,,0,554,1859
9/1/2016,4:51:00,PM,83,23,21,26,0,554,1859
9/1/2016,5:51:00,PM,84,17,36,47,0,555,1858
9/1/2016,6:22:00,PM,78,26,44,53,,555,1858
9/1/2016,6:30:00,PM,78,25,24,53,,555,1858
9/1/2016,6:51:00,PM,74,32,37,46,0,555,1858
9/1/2016,7:09:00,PM,70,44,13s,23,,555,1858
9/1/2016,7:51:00,PM,73,34,18,33,0,555,1858
9/1/2016,8:04:00,PM,71,39,17,25,,555,1858
9/1/2016,8:51:00,PM,71,39,16,,0,555,1858
9/1/2016,9:51:00,PM,67,51,10,,0,555,1858
9/1/2016,10:51:00,PM,64,60,5,,0,555,1858
9/1/2016,11:51:00,PM,64,60,0,,0,555,1858
9/1/2016,11:59:00,PM,,,,,,555,1858
9/2/2016,12:51:00,AM,62,67,9,,0,555,1858
9/2/2016,1:51:00,AM,60,67,7,,0,555,1858
9/2/2016,2:51:00,AM,62,60,3,,0,555,1858
9/2/2016,3:51:00,AM,56,75,5,,0,555,1858
9/2/2016,4:51:00,AM,57,72,3,,0,555,1858
9/2/2016,5:51:00,AM,51,83,0,,0,555,1858
9/2/2016,6:51:00,AM,57,72,5,,0,555,1858
9/2/2016,7:51:00,AM,66,50,3,,0,555,1858
9/2/2016,8:51:00,AM,74,41,3,,0,555,1858
9/2/2016,9:51:00,AM,82,27,21,29,0,555,1858
9/2/2016,10:51:00,AM,83,28,17,,0,555,1858
9/2/2016,11:51:00,AM,85,25,14,22,0,555,1858
9/2/2016,12:51:00,PM,86,23,11,22,0,555,1858
9/2/2016,1:51:00,PM,87,20,15,29,0,555,1858
9/2/2016,2:51:00,PM,88,18,18,23,0,555,1858
9/2/2016,3:51:00,PM,87,17,8,,0,555,1858
9/2/2016,4:51:00,PM,88,15,15,,0,555,1858
9/2/2016,5:51:00,PM,85,18,9,,0,556,1856
9/2/2016,6:51:00,PM,81,21,6,,0,556,1856
9/2/2016,7:51:00,PM,71,30,20,34,0,556,1856
9/2/2016,8:51:00,PM,68,33,20,30,0,556,1856
9/2/2016,9:51:00,PM,67,33,11,,0,556,1856
9/2/2016,10:51:00,PM,63,40,10,,0,556,1856
9/2/2016,11:51:00,PM,60,47,7,,0,556,1856
9/2/2016,11:59:00,PM,,,,,,556,1856
9/3/2016,12:51:00,AM,58,53,0,,0,556,1856
9/3/2016,1:51:00,AM,54,64,0,,0,556,1856
9/3/2016,2:51:00,AM,56,57,5,,0,556,1856
9/3/2016,3:51:00,AM,55,59,5,,0,556,1856
9/3/2016,4:51:00,AM,53,61,0,,0,556,1856
9/3/2016,5:51:00,AM,48,74,3,,0,556,1856
9/3/2016,6:51:00,AM,51,69,0,,0,556,1856
9/3/2016,7:51:00,AM,58,53,5,,0,556,1856
9/3/2016,8:51:00,AM,62,41,5,,0,556,1856
9/3/2016,9:51:00,AM,66,37,5,,0,556,1856
9/3/2016,10:51:00,AM,69,35,7,,0,556,1856
9/3/2016,11:51:00,AM,74,32,5,,0,556,1856
9/3/2016,12:51:00,PM,77,30,0,,0,556,1856
9/3/2016,1:51:00,PM,80,28,6,,0,556,1856
9/3/2016,2:51:00,PM,83,24,10,,0,556,1856
9/3/2016,3:51:00,PM,83,24,9,,0,556,1856
9/3/2016,4:51:00,PM,83,21,7,,0,556,1856
9/3/2016,5:51:00,PM,77,31,6,,0,557,1854
9/3/2016,6:51:00,PM,70,39,13,18,0,557,1854
9/3/2016,7:51:00,PM,66,32,18,28,0,557,1854
9/3/2016,8:51:00,PM,63,38,13,,0,557,1854
9/3/2016,9:51:00,PM,64,35,0,,0,557,1854
9/3/2016,10:51:00,PM,64,34,3,,0,557,1854
9/3/2016,11:51:00,PM,60,44,5,,0,557,1854
9/3/2016,11:59:00,PM,,,,,,557,1854
9/4/2016,12:51:00,AM,60,42,5,,0,557,1854
9/4/2016,1:51:00,AM,58,46,0,,0,557,1854
9/4/2016,2:51:00,AM,56,51,0,,0,557,1854
9/4/2016,3:51:00,AM,50,71,6,,0,557,1854
9/4/2016,4:51:00,AM,51,69,0,,0,557,1854
9/4/2016,5:51:00,AM,53,61,0,,0,557,1854
9/4/2016,6:51:00,AM,52,69,13,,0,557,1854
9/4/2016,7:51:00,AM,55,62,7,,0,557,1854
9/4/2016,8:51:00,AM,62,41,9,,0,557,1854
9/4/2016,9:51:00,AM,66,36,15,20,0,557,1854
9/4/2016,10:51:00,AM,69,30,0,,0,557,1854
9/4/2016,11:51:00,AM,73,26,5,,0,557,1854
9/4/2016,12:51:00,PM,72,29,8,,0,557,1854
9/4/2016,1:51:00,PM,71,30,11,,0,557,1854
9/4/2016,2:51:00,PM,67,41,20,,0,557,1854
9/4/2016,3:51:00,PM,68,39,11,,0,557,1854
9/4/2016,4:51:00,PM,69,36,10,,0,557,1854
9/4/2016,5:51:00,PM,66,42,5,,0,558,1853
9/4/2016,6:51:00,PM,63,47,13,,T,558,1853
9/4/2016,7:51:00,PM,58,70,9,,T,558,1853
9/4/2016,8:51:00,PM,60,62,5,,T,558,1853
9/4/2016,9:51:00,PM,53,89,6,,T,558,1853
9/4/2016,10:51:00,PM,53,93,0,,0,558,1853
9/4/2016,11:51:00,PM,51,92,0,,0,558,1853
9/4/2016,11:59:00,PM,,,,,,558,1853
9/5/2016,12:51:00,AM,51,86,0,,0,558,1853
9/5/2016,1:51:00,AM,51,80,0,,0,558,1853
9/5/2016,2:51:00,AM,47,93,3,,0,558,1853
9/5/2016,3:51:00,AM,44,96,6,,0,558,1853
9/5/2016,4:51:00,AM,47,93,3,,0,558,1853
9/5/2016,5:42:00,AM,41,96,6,,,558,1853
9/5/2016,5:45:00,AM,39,100,6,,,558,1853
9/5/2016,5:49:00,AM,37,100,6,,,558,1853
9/5/2016,5:51:00,AM,38,100,5,,0,558,1853
9/5/2016,5:59:00,AM,39,100,5,,,558,1853
9/5/2016,6:32:00,AM,42,100,5,,,558,1853
9/5/2016,6:37:00,AM,43,100,3,,,558,1853
9/5/2016,6:51:00,AM,44,100,0,,0,558,1853
9/5/2016,7:51:00,AM,50,93,3,,0,558,1853
9/5/2016,8:51:00,AM,53,74,0,,0,558,1853
9/5/2016,9:51:00,AM,56,62,0,,0,558,1853
9/5/2016,10:51:00,AM,60,44,0,,0,558,1853
9/5/2016,11:51:00,AM,63,37,0,,0,558,1853
9/5/2016,12:51:00,PM,66,27,9,,0,558,1853
9/5/2016,1:51:00,PM,67,25,8,,0,558,1853
9/5/2016,2:51:00,PM,68,25,9,,0,558,1853
9/5/2016,3:51:00,PM,69,24,6,,0,558,1853
9/5/2016,4:51:00,PM,70,23,6,,0,558,1853
9/5/2016,5:51:00,PM,68,26,7,,0,559,1851
9/5/2016,6:51:00,PM,60,47,8,,0,559,1851
9/5/2016,7:51:00,PM,56,51,9,,0,559,1851
9/5/2016,8:51:00,PM,52,61,9,,0,559,1851
9/5/2016,9:51:00,PM,54,53,3,,0,559,1851
9/5/2016,10:51:00,PM,50,63,0,,0,559,1851
9/5/2016,11:51:00,PM,50,61,0,,0,559,1851
9/5/2016,11:59:00,PM,,,,,,559,1851
9/6/2016,12:51:00,AM,45,74,0,,0,559,1851
9/6/2016,1:51:00,AM,46,71,0,,0,559,1851
9/6/2016,2:51:00,AM,45,71,0,,0,559,1851
9/6/2016,3:51:00,AM,42,73,3,,0,559,1851
9/6/2016,4:51:00,AM,40,77,5,,0,559,1851
9/6/2016,5:51:00,AM,35,93,5,,0,559,1851
9/6/2016,6:51:00,AM,40,83,0,,0,559,1851
9/6/2016,7:51:00,AM,47,63,0,,0,559,1851
9/6/2016,8:51:00,AM,51,54,0,,0,559,1851
9/6/2016,9:51:00,AM,57,42,5,,0,559,1851
9/6/2016,10:51:00,AM,62,37,5,,0,559,1851
9/6/2016,11:51:00,AM,67,33,6,,0,559,1851
9/6/2016,12:51:00,PM,71,22,0,,0,559,1851
9/6/2016,1:51:00,PM,74,17,,,0,559,1851
9/6/2016,2:51:00,PM,76,17,7,,0,559,1851
9/6/2016,3:51:00,PM,77,18,6,,0,559,1851
9/6/2016,4:51:00,PM,74,23,11,,0,559,1851
9/6/2016,5:51:00,PM,73,23,8,,0,600,1849
9/6/2016,6:51:00,PM,68,31,5,,0,600,1849
9/6/2016,7:51:00,PM,60,52,8,,0,600,1849
9/6/2016,8:51:00,PM,63,37,6,,0,600,1849
9/6/2016,9:51:00,PM,61,43,3,,0,600,1849
9/6/2016,10:51:00,PM,61,38,5,,0,600,1849
9/6/2016,11:51:00,PM,61,41,8,,0,600,1849
9/6/2016,11:59:00,PM,,,,,,600,1849
9/7/2016,12:51:00,AM,58,50,0,,0,600,1849
9/7/2016,1:51:00,AM,56,55,3,,0,600,1849
9/7/2016,2:51:00,AM,56,53,6,,0,600,1849
9/7/2016,3:51:00,AM,52,64,5,,0,600,1849
9/7/2016,4:51:00,AM,48,71,0,,0,600,1849
9/7/2016,5:51:00,AM,48,66,0,,0,600,1849
9/7/2016,6:51:00,AM,45,77,0,,0,600,1849
9/7/2016,7:51:00,AM,56,55,3,,0,600,1849
9/7/2016,8:51:00,AM,61,46,5,,0,600,1849
9/7/2016,9:51:00,AM,64,37,0,,0,600,1849
9/7/2016,10:51:00,AM,69,25,3,,0,600,1849
9/7/2016,11:51:00,AM,73,20,6,,0,600,1849
9/7/2016,12:51:00,PM,74,19,3,,0,600,1849
9/7/2016,1:51:00,PM,76,18,5,20,0,600,1849
9/7/2016,2:51:00,PM,78,16,3,18,0,600,1849
9/7/2016,3:51:00,PM,78,15,10,,0,600,1849
9/7/2016,4:51:00,PM,77,16,7,,0,600,1849
9/7/2016,5:51:00,PM,76,17,7,,0,601,1848
9/7/2016,6:51:00,PM,71,22,7,,0,601,1848
9/7/2016,7:51:00,PM,63,34,0,,0,601,1848
9/7/2016,8:51:00,PM,64,27,8,,0,601,1848
9/7/2016,9:51:00,PM,54,51,7,,0,601,1848
9/7/2016,10:51:00,PM,52,57,7,,0,601,1848
9/7/2016,11:51:00,PM,49,61,5,,0,601,1848
9/7/2016,11:59:00,PM,,,,,,601,1848
9/8/2016,12:51:00,AM,52,50,5,,0,601,1848
9/8/2016,1:51:00,AM,48,58,0,,0,601,1848
9/8/2016,2:51:00,AM,47,66,0,,0,601,1848
9/8/2016,3:51:00,AM,44,68,0,,0,601,1848
9/8/2016,4:51:00,AM,45,68,3,,0,601,1848
9/8/2016,5:51:00,AM,45,74,0,,0,601,1848
9/8/2016,6:51:00,AM,42,79,3,,0,601,1848
9/8/2016,7:51:00,AM,52,57,0,,0,601,1848
9/8/2016,8:51:00,AM,57,45,0,,0,601,1848
9/8/2016,9:51:00,AM,65,32,3,,0,601,1848
9/8/2016,10:51:00,AM,73,24,5,,0,601,1848
9/8/2016,11:51:00,AM,75,23,6,,0,601,1848
9/8/2016,12:51:00,PM,74,24,0,,0,601,1848
9/8/2016,1:51:00,PM,78,20,15,22,0,601,1848
9/8/2016,2:51:00,PM,79,20,10,,0,601,1848
9/8/2016,3:51:00,PM,79,19,7,18,0,601,1848
9/8/2016,4:51:00,PM,80,19,15,22,0,601,1848
9/8/2016,5:51:00,PM,77,18,9,,0,602,1846
9/8/2016,6:51:00,PM,66,37,9,,0,602,1846
9/8/2016,7:51:00,PM,64,29,10,,0,602,1846
9/8/2016,8:51:00,PM,60,32,3,,0,602,1846
9/8/2016,9:51:00,PM,58,38,8,,0,602,1846
9/8/2016,10:51:00,PM,54,47,0,,0,602,1846
9/8/2016,11:51:00,PM,53,51,0,,0,602,1846
9/8/2016,11:59:00,PM,,,,,,602,1846
9/9/2016,12:51:00,AM,53,48,6,,0,602,1846
9/9/2016,1:51:00,AM,50,57,0,,0,602,1846
9/9/2016,2:51:00,AM,51,44,5,,0,602,1846
9/9/2016,3:51:00,AM,49,48,0,,0,602,1846
9/9/2016,4:51:00,AM,44,63,8,,0,602,1846
9/9/2016,5:51:00,AM,44,63,7,,0,602,1846
9/9/2016,6:51:00,AM,45,61,0,,0,602,1846
9/9/2016,7:51:00,AM,52,49,3,,0,602,1846
9/9/2016,8:51:00,AM,58,31,5,,0,602,1846
9/9/2016,9:51:00,AM,63,25,6,,0,602,1846
9/9/2016,10:51:00,AM,68,19,16,24,0,602,1846
9/9/2016,11:51:00,AM,70,16,13,,0,602,1846
9/9/2016,12:51:00,PM,72,13,15,,0,602,1846
9/9/2016,1:51:00,PM,73,11,14,,0,602,1846
9/9/2016,2:51:00,PM,73,12,9,,0,602,1846
9/9/2016,3:51:00,PM,73,9,8,,0,602,1846
9/9/2016,4:51:00,PM,73,12,9,,0,602,1846
9/9/2016,5:51:00,PM,71,16,6,,0,603,1844
9/9/2016,6:51:00,PM,64,21,3,,0,603,1844
9/9/2016,7:51:00,PM,56,46,0,,0,603,1844
9/9/2016,8:51:00,PM,50,43,0,,0,603,1844
9/9/2016,9:51:00,PM,46,50,3,,0,603,1844
9/9/2016,10:51:00,PM,46,50,0,,0,603,1844
9/9/2016,11:51:00,PM,47,48,3,,0,603,1844
9/9/2016,11:59:00,PM,,,,,,603,1844
9/10/2016,12:51:00,AM,41,55,0,,0,603,1844
9/10/2016,1:51:00,AM,39,60,6,,0,603,1844
9/10/2016,2:51:00,AM,41,55,0,,0,603,1844
9/10/2016,3:51:00,AM,37,67,3,,0,603,1844
9/10/2016,4:51:00,AM,34,79,0,,0,603,1844
9/10/2016,5:51:00,AM,35,76,0,,0,603,1844
9/10/2016,6:51:00,AM,37,70,0,,0,603,1844
9/10/2016,7:51:00,AM,44,49,0,,0,603,1844
9/10/2016,8:51:00,AM,51,38,0,,0,603,1844
9/10/2016,9:51:00,AM,57,26,0,,0,603,1844
9/10/2016,10:51:00,AM,63,22,0,,0,603,1844
9/10/2016,11:51:00,AM,69,17,3,,0,603,1844
9/10/2016,12:51:00,PM,75,12,8,,0,603,1844
9/10/2016,1:51:00,PM,76,12,6,,0,603,1844
9/10/2016,2:51:00,PM,77,11,5,,0,603,1844
9/10/2016,3:51:00,PM,78,11,7,,0,603,1844
9/10/2016,4:51:00,PM,78,11,6,,0,603,1844
9/10/2016,5:51:00,PM,78,11,3,,0,604,1842
9/10/2016,6:51:00,PM,74,14,0,,0,604,1842
9/10/2016,7:51:00,PM,62,34,6,,0,604,1842
9/10/2016,8:51:00,PM,59,28,0,,0,604,1842
9/10/2016,9:51:00,PM,52,47,0,,0,604,1842
9/10/2016,10:51:00,PM,52,45,0,,0,604,1842
9/10/2016,11:51:00,PM,52,41,0,,0,604,1842
9/10/2016,11:59:00,PM,,,,,,604,1842
9/11/2016,12:51:00,AM,48,48,0,,0,604,1842
9/11/2016,1:51:00,AM,43,58,0,,0,604,1842
9/11/2016,2:51:00,AM,47,48,0,,0,604,1842
9/11/2016,3:51:00,AM,40,70,0,,0,604,1842
9/11/2016,4:51:00,AM,40,68,0,,0,604,1842
9/11/2016,5:51:00,AM,38,79,0,,0,604,1842
9/11/2016,6:51:00,AM,40,73,0,,0,604,1842
9/11/2016,7:51:00,AM,47,63,5,,0,604,1842
9/11/2016,8:51:00,AM,56,34,7,,0,604,1842
9/11/2016,9:51:00,AM,63,27,0,,0,604,1842
9/11/2016,10:51:00,AM,72,17,0,,0,604,1842
9/11/2016,11:51:00,AM,78,15,0,,0,604,1842
9/11/2016,12:51:00,PM,81,12,3,,0,604,1842
9/11/2016,1:51:00,PM,85s,9,9,,0,604,1842
9/11/2016,2:51:00,PM,85,9,13,17,0,604,1842
9/11/2016,3:51:00,PM,85,9,15,,0,604,1842
9/11/2016,4:51:00,PM,85,9,14,23,0,604,1842
9/11/2016,5:51:00,PM,83,10,13,,0,605,1841
9/11/2016,6:51:00,PM,76,14,11,,0,605,1841
9/11/2016,7:51:00,PM,70,21,7,,0,605,1841
9/11/2016,8:51:00,PM,73,19,10,,0,605,1841
9/11/2016,9:51:00,PM,66,27,5,,0,605,1841
9/11/2016,10:51:00,PM,63,33,0,,0,605,1841
9/11/2016,11:51:00,PM,62,37,6,,0,605,1841
9/11/2016,11:59:00,PM,,,,,,605,1841
9/12/2016,12:51:00,AM,60,39,3,,0,605,1841
9/12/2016,1:51:00,AM,58,46,0,,T,605,1841
9/12/2016,2:51:00,AM,56,62,,,T,605,1841
9/12/2016,3:51:00,AM,60,46,6,,0,605,1841
9/12/2016,4:51:00,AM,61,41,7,,0,605,1841
9/12/2016,5:51:00,AM,68,32,20,36,T,605,1841
9/12/2016,6:51:00,AM,61,43,10,,0,605,1841
9/12/2016,7:21:00,AM,60,44,13,,T,605,1841
9/12/2016,7:51:00,AM,65,33,8,,T,605,1841
9/12/2016,8:51:00,AM,60,44,7,,0,605,1841
9/12/2016,9:51:00,AM,64,41,8,,T,605,1841
9/12/2016,10:51:00,AM,66,37,5,,T,605,1841
9/12/2016,11:51:00,AM,69,31,0,,0,605,1841
9/12/2016,12:51:00,PM,72,29,8,,0,605,1841
9/12/2016,1:51:00,PM,73,26,7,,0,605,1841
9/12/2016,2:51:00,PM,74,24,5,,0,605,1841
9/12/2016,3:51:00,PM,74,27,5,,0,605,1841
9/12/2016,4:51:00,PM,76,23,6,,0,605,1841
9/12/2016,5:51:00,PM,64,43,23,30,0,606,1839
9/12/2016,6:51:00,PM,60,47,24,33,0,606,1839
9/12/2016,7:51:00,PM,58,51,20,31,0,606,1839
9/12/2016,8:51:00,PM,57,53,9,,0,606,1839
9/12/2016,9:51:00,PM,56,55,11,,0,606,1839
9/12/2016,10:51:00,PM,54,64,14,,0,606,1839
9/12/2016,11:51:00,PM,50,86,7,,T,606,1839
9/12/2016,11:59:00,PM,,,,,,606,1839
9/13/2016,12:51:00,AM,49,97,7,,,606,1839
9/13/2016,1:30:00,AM,48,100,5,,,606,1839
9/13/2016,1:40:00,AM,48,100,0,,,606,1839
9/13/2016,1:51:00,AM,48,100,0,,,606,1839
9/13/2016,2:51:00,AM,49,97,5,,0.01,606,1839
9/13/2016,3:14:00,AM,49,97,3,,0.01,606,1839
9/13/2016,3:21:00,AM,49,97,5,,0.01,606,1839
9/13/2016,3:51:00,AM,49,100,5,,T,606,1839
9/13/2016,4:51:00,AM,50,93,3,,T,606,1839
9/13/2016,5:51:00,AM,48,100,3,,0,606,1839
9/13/2016,6:51:00,AM,49,97,3,,0,606,1839
9/13/2016,7:51:00,AM,52,89,3,,0,606,1839
9/13/2016,8:51:00,AM,56,77,5,,0,606,1839
9/13/2016,9:51:00,AM,58,70,6,,0,606,1839
9/13/2016,10:51:00,AM,61,63,5,,0,606,1839
9/13/2016,11:51:00,AM,63,58,7,,0,606,1839
9/13/2016,12:51:00,PM,67,53,6,,0,606,1839
9/13/2016,1:51:00,PM,72,44,7,,0,606,1839
9/13/2016,2:51:00,PM,74,37,7,,0,606,1839
9/13/2016,3:51:00,PM,75,29,8,,0,606,1839
9/13/2016,4:51:00,PM,75,32,9,,0,606,1839
9/13/2016,5:51:00,PM,71,41,9,,0,607,1837
9/13/2016,6:12:00,PM,71s,36,,,,607,1837
9/13/2016,6:40:00,PM,62,60,28s,37,,607,1837
9/13/2016,6:51:00,PM,61,65,24,40,T,607,1837
9/13/2016,7:04:00,PM,60,67,9,,,607,1837
9/13/2016,7:51:00,PM,57,83,10,,,607,1837
9/13/2016,8:51:00,PM,57,87,7,,,607,1837
9/13/2016,9:51:00,PM,55,90,7,,,607,1837
9/13/2016,10:51:00,PM,56,87,3,,,607,1837
9/13/2016,11:51:00,PM,55,90,0,,,607,1837
9/13/2016,11:59:00,PM,,,,,,607,1837
9/14/2016,12:51:00,AM,52,100,5,,,607,1837
9/14/2016,1:51:00,AM,51,96,6,,,607,1837
9/14/2016,2:51:00,AM,51,96,0,,,607,1837
9/14/2016,3:51:00,AM,51,100,0,,,607,1837
9/14/2016,4:24:00,AM,51,96,18,,,607,1837
9/14/2016,4:28:00,AM,52,93,17,,,607,1837
9/14/2016,4:30:00,AM,52,97,13,,,607,1837
9/14/2016,4:42:00,AM,52,97,7,,,607,1837
9/14/2016,4:49:00,AM,52,94,9,,,607,1837
9/14/2016,4:51:00,AM,52,93,8,,,607,1837
9/14/2016,4:57:00,AM,52,97,7,,,607,1837
9/14/2016,5:08:00,AM,51,92,6,,,607,1837
9/14/2016,5:51:00,AM,50,96,13,,,607,1837
9/14/2016,6:51:00,AM,49,93,9,,,607,1837
9/14/2016,7:51:00,AM,50,89,7,,,607,1837
9/14/2016,8:51:00,AM,53,83,0,,,607,1837
9/14/2016,9:51:00,AM,57,72,5,,,607,1837
9/14/2016,10:51:00,AM,59,62,0,,0,607,1837
9/14/2016,11:51:00,AM,,,,,0,607,1837
9/14/2016,12:51:00,PM,65,47,8,,0,607,1837
9/14/2016,1:45:00,PM,65,54,14,,,607,1837
9/14/2016,1:51:00,PM,64,54,11,,0,607,1837
9/14/2016,2:38:00,PM,62,50,13,,,607,1837
9/14/2016,2:51:00,PM,62,54,13,,0,607,1837
9/14/2016,3:30:00,PM,62,48,9,,,607,1837
9/14/2016,3:51:00,PM,59,60,14,,T,607,1837
9/14/2016,4:15:00,PM,56,65,14,,T,607,1837
9/14/2016,4:20:00,PM,54,72,10,,T,607,1837
9/14/2016,4:43:00,PM,55,74,8,,0.01,607,1837
9/14/2016,4:51:00,PM,56,70,10,,0.01,607,1837
9/14/2016,5:09:00,PM,56,70,7,,,608,1835
9/14/2016,5:17:00,PM,56,67,6,,,608,1835
9/14/2016,5:51:00,PM,52,86,10,,0.05,608,1835
9/14/2016,5:58:00,PM,52,86,10,,0.01,608,1835
9/14/2016,6:51:00,PM,52,86,5,,T,608,1835
9/14/2016,7:51:00,PM,51,89,3,,T,608,1835
9/14/2016,8:51:00,PM,50,96,5,,0,608,1835
9/14/2016,9:51:00,PM,51,89,6,,0.03,608,1835
9/14/2016,10:51:00,PM,51,92,0,,T,608,1835
9/14/2016,11:51:00,PM,50,96,3,,0,608,1835
9/14/2016,11:59:00,PM,,,,,,608,1835
9/15/2016,12:51:00,AM,51,92,6,,0.01,608,1835
9/15/2016,1:51:00,AM,48,96,3,,T,608,1835
9/15/2016,2:26:00,AM,47,100,6,,,608,1835
9/15/2016,2:51:00,AM,49,100,0,,0,608,1835
9/15/2016,3:51:00,AM,48,100,3,,0,608,1835
9/15/2016,4:51:00,AM,48,96,0,,0,608,1835
9/15/2016,5:51:00,AM,48,100,0,,0,608,1835
9/15/2016,6:51:00,AM,49,93,0,,0,608,1835
9/15/2016,7:51:00,AM,49,97,3,,0,608,1835
9/15/2016,8:17:00,AM,50,93,5,,,608,1835
9/15/2016,8:24:00,AM,50,93,5,,,608,1835
9/15/2016,8:29:00,AM,50,93,6,,,608,1835
9/15/2016,8:35:00,AM,50,93,7,,,608,1835
9/15/2016,8:49:00,AM,50,88,6,,,608,1835
9/15/2016,8:51:00,AM,50,89,7,,0,608,1835
9/15/2016,9:11:00,AM,50,89,7,,,608,1835
9/15/2016,9:43:00,AM,51,89,3,,,608,1835
9/15/2016,9:51:00,AM,51,89,5,,0,608,1835
9/15/2016,10:51:00,AM,54,75,0,,0,608,1835
9/15/2016,11:51:00,AM,58,67,3,,0,608,1835
9/15/2016,12:51:00,PM,60,58,7,,0,608,1835
9/15/2016,1:51:00,PM,61,54,0,,0,608,1835
9/15/2016,2:51:00,PM,64,43,5,,0,608,1835
9/15/2016,3:51:00,PM,63,48,7,,0,608,1835
9/15/2016,4:51:00,PM,63,47,6,,0,608,1835
9/15/2016,5:51:00,PM,62,50,3,,0,609,1834
9/15/2016,6:51:00,PM,59,58,0,,0,609,1834
9/15/2016,7:51:00,PM,54,75,7,,0,609,1834
9/15/2016,8:51:00,PM,54,75,3,,0,609,1834
9/15/2016,9:51:00,PM,52,75,8,,0,609,1834
9/15/2016,10:51:00,PM,45,93,5,,0,609,1834
9/15/2016,11:51:00,PM,48,86,5,,0,609,1834
9/15/2016,11:59:00,PM,,,,,,609,1834
9/16/2016,12:51:00,AM,46,89,0,,0,609,1834
9/16/2016,1:51:00,AM,44,93,3,,0,609,1834
9/16/2016,2:51:00,AM,42,100,0,,0,609,1834
9/16/2016,3:51:00,AM,44,93,0,,0,609,1834
9/16/2016,4:51:00,AM,40,100,0,,0,609,1834
9/16/2016,5:51:00,AM,42,96,0,,0,609,1834
9/16/2016,6:51:00,AM,42,96,3,,0,609,1834
9/16/2016,7:07:00,AM,43,93,0,,,609,1834
